ACORDO_TIPO,PROTOCOLO_DATA,PROCESSO_ANATEL,DETENTORA,DETENTORA_CNPJ,SOLICITANTE,SOLICITANTE_CNPJ,INFORME_SEI,INFORME_DATA,CONCLUSAO_DATA,OBSERVACAO,NUM_SEQUENCIA,FINAL
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,VIRTUAL INTERNET FIBRA TELECOM LTDA,11.886.715/0001-00,12845951,2024-11-12,2024-11-12,,4,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,MUNDIVOX TELECOMUNICAÇÕES LTDA,,12845951,2024-11-12,2024-11-12,,5,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,PLAYIP TELECOM LTDA ME,13.133.774/0001-32,12845951,2024-11-12,2024-11-12,,6,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,REDFOX TELECOMUNICAÇÕES LTDA,,12845951,2024-11-12,2024-11-12,,7,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,JR & JS - TELECOM LTDA,54.750.997/0001-26,12845951,2024-11-12,2024-11-12,,8,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,MUSTANET PROVEDOR DE INTERNET LTDA,28.955.121/0001-06,12845951,2024-11-12,2024-11-12,,9,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,JSV TELECOM COMUNICAÇÃO LTDA,31.549.677/0001-07,12845951,2024-11-12,2024-11-12,,10,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,SPEED JET TELECOM LTDA,30.905.737/0001-14,12845951,2024-11-12,2024-11-12,,11,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,NOSSANET FIBRA LTDA,23.375.960/0001-31,12845951,2024-11-12,2024-11-12,,12,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,A F DE OLIVEIRA COMUNICAÇÕES,19.727.128/0001-80,12845951,2024-11-12,2024-11-12,,13,False
CONTRATO,2024-10-31,53500.089305/2024-63,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,PRISTON NET TELECOMUNICAÇÕES E MULTIMÍDIA LTDA,19.877.378/0001-04,12845951,2024-11-12,2024-11-12,,14,True
CONTRATO,2024-10-31,53500.089315/2024-07,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,FUNDAÇÃO ANTONIO PRUDENTE,60.961.968/0001-06,13066450,2024-12-23,2024-12-23,Interesse restrito.,1,True
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,UPNET TELECOM LTDA,,12845951,2024-11-12,2024-11-12,,1,False
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,FRANCISCA NAYANE DE CASTRO DA CONCEIÇÃO AQUINO - ME,24.966.791/0001-77,12845951,2024-11-12,2024-11-12,,2,False
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,IPUNET TELECOMUNICAÇÕES E COMÉRCIO LTDA,,12845951,2024-11-12,2024-11-12,,3,False
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,LINK UNIÃO TELECOM EIRELI,28.757.844/0001-09,12845951,2024-11-12,2024-11-12,,4,False
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,SETA MICROS LTDA,,12845951,2024-11-12,2024-11-12,,5,False
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,EXATA SERVIÇOS DE COMUNICAÇÃO LTDA - ME,,12845951,2024-11-12,2024-11-12,,6,False
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,ALYSSON ALLY COSTA DAMASCENO - ME,20.537.371/0001-14,12845951,2024-11-12,2024-11-12,,7,False
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,CLICKCEDRO PROVEDOR DE INTERNET E COMUNICAÇÃO MULTIMÍDIA LTDA ME,,12845951,2024-11-12,2024-11-12,,8,False
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,JOSE LUCIANO PATRICIO,26.036.347/0001-88,12845951,2024-11-12,2024-11-12,,9,False
CONTRATO,2024-10-31,53500.089333/2024-81,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,,T. DA SILVA MEDEIROS TELECOMUNICAÇÕES E INFORMÁTICA - ME,14.152.560/0001-76,12845951,2024-11-12,2024-11-12,,10,True
CONTRATO,2024-10-31,53500.089341/2024-27,AMPLA ENERGIA E SERVIÇOS S.A.,33.050.071/0001-58,BRFIBRA TELECOMUNICAÇÕES LTDA,73.972.002/0001-16,12845951,2024-11-12,2024-11-12,,1,False
CONTRATO,2024-10-31,53500.089341/2024-27,AMPLA ENERGIA E SERVIÇOS S.A.,33.050.071/0001-58,CARDOSONET INTERNET E SERVIÇOS DE INFORMÁTICA EIRELI - ME,11.228.932/0001-02,12845951,2024-11-12,2024-11-12,,2,True
CONTRATO,2024-10-31,53500.089409/2024-78,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - CEEE-D,,PEER TELECOM LTDA,36.617.175/0001-90,12845951,2024-11-12,2024-11-12,,1,True
CONTRATO,2024-10-31,53500.089560/2024-14,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - CEEE-D,,VORTICE SERVIÇOS DE TELECOMUNICAÇÕES LTDA,37.522.873/0001-74,12845951,2024-11-12,2024-11-12,,1,True
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,X-PC TELECOM LTDA,,12845951,2024-11-12,2024-11-12,,1,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,INFORMÁTICA ITAPIRANGA LTDA,,12845951,2024-11-12,2024-11-12,,2,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,CS INFO TELECOM LTDA,,12845951,2024-11-12,2024-11-12,,3,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,CARVALHO.NET LTDA,11.715.491/0001-73,12845951,2024-11-12,2024-11-12,,4,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,FAMATEL TELECOMUNICAÇÕES LTDA,14.396.862/0001-90,12845951,2024-11-12,2024-11-12,,5,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,BRASILNET TELECOMUNICAÇÕES DO PARANÁ LTDA,15.687.524/0001-70,12845951,2024-11-12,2024-11-12,,6,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,LIGMAIS TELECOMUNICAÇÃO LTDA,29.306.926/0001-91,12845951,2024-11-12,2024-11-12,,7,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,FUSÃO REDES PROVEDOR DE INTERNET LTDA,44.941.330/0001-57,12845951,2024-11-12,2024-11-12,,8,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,MAILSON CIZINANDE,19.435.194/0001-86,12845951,2024-11-12,2024-11-12,,9,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,INTERLIGA SOLUÇÕES TECNOLÓGICAS LTDA,23.160.527/0001-89,12845951,2024-11-12,2024-11-12,,10,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,TRIUNFO SOLUÇÕES EM CONECTIVIDADE LTDA,28.917.436/0001-69,12845951,2024-11-12,2024-11-12,,11,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,NET.COM INTERNET LTDA,34.899.994/0001-41,12845951,2024-11-12,2024-11-12,,12,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,HAVAN TELECOMUNICAÇÕES LTDA,40.301.072/0001-93,12845951,2024-11-12,2024-11-12,,13,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,GERAÇÃO SEGURANÇA E AUTOMAÇÃO LTDA,37.156.417/0001-58,12845951,2024-11-12,2024-11-12,,14,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,JC SERVIÇOS DE TELECOMUNICAÇÕES LTDA,54.753.610/0001-95,12845951,2024-11-12,2024-11-12,,15,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,BUSATTO INTERNET E SUPRIMENTOS DE INFORMÁTICA LTDA,18.760.748/0001-58,12845951,2024-11-12,2024-11-12,,16,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,MUNICÍPIO DE IRANI,82.939.455/0001-31,13066481,2024-12-23,2024-12-23,Não tem outorga,17,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,NETWORK DIGITAL LTDA,,12845951,2024-11-12,2024-11-12,,18,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,CONNECTLINE AUTOMAÇÃO,19.946.345/0001-60,12845951,2024-11-12,2024-11-12,,19,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,MIL NEGÓCIOS LTDA,,12845951,2024-11-12,2024-11-12,,20,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,AGI INFORMÁTICA LTDA,10.703.185/0001-54,12845951,2024-11-12,2024-11-12,,21,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,CENTRAL NET LTDA,22.746.035/0001-07,12845951,2024-11-12,2024-11-12,,22,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,SOTHE INFO INTERNET LTDA,25.529.933/0001-00,12845951,2024-11-12,2024-11-12,,23,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,USER TELECOM LTDA,46.520.182/0001-22,12845951,2024-11-12,2024-11-12,,24,False
CONTRATO,2024-10-31,53500.089562/2024-03,CELESC DISTRIBUIÇÃO S.A.,,LOGICNET TELECOMUNICAÇÕES LTDA,21.472.651/0001-54,12845951,2024-11-12,2024-11-12,,25,True
CONTRATO,2024-11-01,53500.089977/2024-79,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - CEEE-D,,BRASUL NETWORKS PROVEDOR DE INTERNET LTDA,10.308.130/0001-40,12981962,2024-12-09,2024-12-09,,1,True
ADITIVO,2021-12-14,53500.090155/2021-98,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA,39.162.235/0001-15,8189096,2022-03-25,2022-03-25,Contrato original em 53500.040474/2018-57,1,False
CONTRATO,2021-12-14,53500.090155/2021-98,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,J E PROVEDOR DE REDE DE COMUNICAÇÃO LTDA,11.274.764/0001-91,8189096,2022-03-25,2022-03-25,,2,False
CONTRATO,2021-12-14,53500.090155/2021-98,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,R RODRIGUES MENEZES SERVIÇOS DE INTERNET LTDA,19.898.058/0001-22,8189096,2022-03-25,2022-03-25,,3,False
CONTRATO,2021-12-14,53500.090155/2021-98,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,WTL TELECOMUNICAÇÕES DO BRASIL LTDA,25.004.700/0001-85,8189096,2022-03-25,2022-03-25,,4,False
CONTRATO,2021-12-14,53500.090155/2021-98,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,MEGA FLASH TELECOM LTDA,30.761.770/0001-18,8189096,2022-03-25,2022-03-25,,5,False
CONTRATO,2021-12-14,53500.090155/2021-98,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,MUSSEL INTERNET FIBRA ÓPTICA LTDA,37.961.121/0001-00,8189096,2022-03-25,2022-03-25,,6,False
CONTRATO,2021-12-14,53500.090155/2021-98,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,TCL CORTEZ - SERVIÇOS EM TELECOMUNICAÇÕES,12.548.212/0001-97,8189096,2022-03-25,2022-03-25,,7,False
CONTRATO,2021-12-14,53500.090155/2021-98,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,JAPANET RIO PROVEDOR TELECOM LTDA,37.566.125/0001-93,8189096,2022-03-25,2022-03-25,,8,False
CONTRATO,2021-12-14,53500.090155/2021-98,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,S. W. COMÉRCIO E SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA LTDA,,8189096,2022-03-25,2022-03-25,,9,True
CONTRATO,2021-12-15,53500.090304/2021-19,ENERGISA RONDÔNIA - DISTRIBUIDORA DE ENERGIA S.A.,,RONDON-TELECOM LTDA,,8189096,2022-03-25,2022-03-25,,1,True
CONTRATO,2023-10-03,53500.090345/2023-77,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,MAGALNET TELECOM INTERNET BANDA LARGA - ME,29.407.873/0001-03,11169522,2023-11-24,2023-11-24,,1,False
CONTRATO,2023-10-03,53500.090345/2023-77,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,FOX CONNECT SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA LTDA - ME,34.924.927/0001-30,11169522,2023-11-24,2023-11-24,,2,False
CONTRATO,2023-10-03,53500.090345/2023-77,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,KEOPS RIVELY RIBEIRO LIMITADA - EPP,35.623.942/0002-91,11169522,2023-11-24,2023-11-24,,3,True
CONTRATO,2024-11-04,53500.090406/2024-87,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,,NCB TELECOMUNICAÇÕES - EIRELI,27.801.175/0001-54,12981962,2024-12-09,2024-12-09,,1,True
CONTRATO,2024-11-04,53500.090420/2024-81,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGISA S.A.,13.017.462/0001-63,E & F TECNOLOGIA LTDA - EPP,13.268.235/0001-00,12981962,2024-12-09,2024-12-09,,1,True
CONTRATO,2024-11-04,53500.090426/2024-58,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGISA S.A.,13.017.462/0001-63,JORGE SANTOS FIGUEIREDO JUNIOR - ME,13.785.470/0001-50,12981962,2024-12-09,2024-12-09,,1,True
CONTRATO,2024-11-04,53500.090428/2024-47,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,25.086.034/0001-71,BRT COMERCIO DE PRODUTOS DE INFORMATICA LTDA,,12981962,2024-12-09,2024-12-09,,1,True
CONTRATO,2024-11-06,53500.091137/2024-76,AMAZONAS ENERGIA S.A.,,HSO TELECOM LTDA,57.141.439/0001-51,12981962,2024-12-09,2024-12-09,,1,False
CONTRATO,2024-11-06,53500.091137/2024-76,AMAZONAS ENERGIA S.A.,,J B LADISLAU,40.531.586/0001-35,12981962,2024-12-09,2024-12-09,,2,True
CONTRATO,2024-11-06,53500.091222/2024-34,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,,PR NET TELECOM,38.438.844/0001-91,12981962,2024-12-09,2024-12-09,,1,True
CONTRATO,2024-11-06,53500.091338/2024-73,COMPANHIA JAGUARI DE ENERGIA - CPFL,53.859.112/0001-69,DALTONY CARLOS TAVARES CAETANO MUNHOZ LTDA,19.634.343/0001-36,12981962,2024-12-09,2024-12-09,,1,False
CONTRATO,2024-11-06,53500.091338/2024-73,COMPANHIA JAGUARI DE ENERGIA - CPFL,53.859.112/0001-69,MUNDIVOX COMUNICAÇÕES LTDA,18.522.913/0001-33,12981962,2024-12-09,2024-12-09,,2,True
CONTRATO,2024-11-06,53500.091344/2024-21,COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ),33.050.196/0001-88,LINK-IP TELECOMUNICAÇÕES LTDA,31.458.220/0001-97,12981962,2024-12-09,2024-12-09,,1,False
CONTRATO,2024-11-06,53500.091344/2024-21,COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ),33.050.196/0001-88,SOUSA & RAMOS PRESTADORA DE SERVIÇOS LTDA,35.519.135/0001-42,12981962,2024-12-09,2024-12-09,,2,True
CONTRATO,2024-11-06,53500.091351/2024-22,COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL,,CLICK TELECOM SERVIÇOS EM TELECOMUNICAÇÕES E TELEFONIA LTDA,24.969.892/0001-00,12981962,2024-12-09,2024-12-09,,1,False
CONTRATO,2024-11-06,53500.091351/2024-22,COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL,,MARCELO DECOL,16.100.923/0001-55,12981962,2024-12-09,2024-12-09,,2,False
CONTRATO,2024-11-06,53500.091351/2024-22,COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL,,SPEED MAXX TELECOM PROVEDOR DE INTERNET LTDA,36.605.489/0001-72,12981962,2024-12-09,2024-12-09,,3,True
CONTRATO,2024-11-06,53500.091372/2024-48,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,,REDE NACIONAL DE ENSINO E PESQUISA - RNP (FILIAL),,13066472,2024-12-23,2024-12-23,Interesse restrito.,1,True
CONTRATO,2024-11-06,53500.091416/2024-30,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,,REDE NORTE TELECOM LTDA,13.346.057/0001-99,12981962,2024-12-09,2024-12-09,,1,True
CONTRATO,2021-12-20,53500.091791/2021-37,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,,CLARO NXT TELECOMUNICAÇÕES S.A.,66.970.229/0001-67,8121860,2022-03-07,2022-03-10,,1,True
CONTRATO,2021-12-20,53500.091793/2021-26,ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGISA S.A.,19.527.639/0001-58,ELO.NET TECNOLOGIA LTDA,10.603.527/0001-64,8189096,2022-03-25,2022-03-25,,1,True
CONTRATO,2021-12-20,53500.091795/2021-15,ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGISA S.A.,19.527.639/0001-58,SUMICITY TELECOMUNICAÇÕES S.A.,,8189096,2022-03-25,2022-03-25,,1,True
CONTRATO,2021-12-20,53500.091797/2021-12,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15.413.826/0001-50,NOVAES & HOKI LTDA,,8189096,2022-03-25,2022-03-25,,1,True
CONTRATO,2021-12-20,53500.091799/2021-01,ENERGISA RONDÔNIA - DISTRIBUIDORA DE ENERGIA S.A.,,CLARO NXT TELECOMUNICAÇÕES S.A.,66.970.229/0001-67,8121922,2022-03-07,2022-03-10,,1,True
CONTRATO,2024-11-08,53500.092016/2024-41,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15.413.826/0001-50,KNET FIBRA ÓPTICA LTDA,23.537.259/0001-71,12981962,2024-12-09,2024-12-09,,1,True
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,R S DA CRUZ - NET TURBO VONLTAR FIBRA OTICA,39.880.382/0001-20,8189096,2022-03-25,2022-03-25,,1,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,VAMOS NEGÓCIOS DIGITAIS LTDA,38.425.064/0001-07,8189096,2022-03-25,2022-03-25,,2,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,TURBO MAX TELECOMUNICAÇÕES LTDA,,8189096,2022-03-25,2022-03-25,,3,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,OMNI TELECOMUNICAÇÕES EIRELI,,8189096,2022-03-25,2022-03-25,,4,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,NET M@IS TELECOM EIRELI,20.356.826/0001-03,8189096,2022-03-25,2022-03-25,,5,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,MARIA APARECIDA DE SOUZA SANTANA,13.016.132/0001-53,8189096,2022-03-25,2022-03-25,,6,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,JC GONZAGA CARDOSO EIRELI,32.223.300/0001-26,8189096,2022-03-25,2022-03-25,,7,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,INOVA TECNOLOGIA EIRELI,24.551.297/0001-41,8189096,2022-03-25,2022-03-25,,8,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,H NEWS TELECOM - EIRELI,,8189096,2022-03-25,2022-03-25,,9,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,F P TELECOMUNICAÇÕES LTDA,10.679.911/0001-40,8189096,2022-03-25,2022-03-25,,10,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,EDUARDO JOSÉ MENDONÇA TELECOMUNICAÇÕES,19.671.272/0001-41,8189096,2022-03-25,2022-03-25,,11,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,C P NET - PROVEDOR DE INTERNET BANDA LARGA LTDA - ME,24.651.273/0001-64,8189096,2022-03-25,2022-03-25,,12,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,ALANHOUSE NET TELECOM LTDA,27.203.828/0001-01,8189096,2022-03-25,2022-03-25,,13,False
CONTRATO,2021-12-22,53500.092541/2021-14,CELG DISTRIBUIÇÃO S.A - CELG D,,ARK TELECOM LTDA,26.657.116/0001-91,8189096,2022-03-25,2022-03-25,,14,True
CONTRATO,2024-11-11,53500.092826/2024-06,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,,SLIM NET TELECOM LTDA,,12981962,2024-12-09,2024-12-09,,1,True
CONTRATO,2021-12-28,53500.093498/2021-12,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,VOIPGLOBE SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA VIA INTERNET LTDA,,8189096,2022-03-25,2022-03-25,,1,False
CONTRATO,2021-12-28,53500.093498/2021-12,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,AMÉRICA NET S.A.,,8189096,2022-03-25,2022-03-25,,2,False
CONTRATO,2021-12-28,53500.093498/2021-12,LIGHT SERVIÇOS DE ELETRICIDADE S.A,60.444.437/0001-46,CITTA TELECOM LTDA,12.935.241/0001-01,8189096,2022-03-25,2022-03-25,,3,True
CONTRATO,2023-10-17,53500.094125/2023-12,AMPLA ENERGIA E SERVIÇOS S.A.,33.050.071/0001-58,BIA PÁDUA INTERNET E SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA LTDA - ME,,11169522,2023-11-24,2023-11-24,,1,False
CONTRATO,2023-10-17,53500.094125/2023-12,AMPLA ENERGIA E SERVIÇOS S.A.,33.050.071/0001-58,MARINTER TELECOM LTDA,,11169522,2023-11-24,2023-11-24,,2,True
CONTRATO,2023-10-17,53500.094140/2023-61,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,VOGEL SOLUÇÕES EM TELECOMUNICAÇÕES E INFORMÁTICA S.A.,,11179289,2023-11-27,2023-11-27,,1,False
CONTRATO,2023-10-17,53500.094140/2023-61,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.,61.695.227/0001-93,ALGAR MULTIMÍDIA S.A.,,11179289,2023-11-27,2023-11-27,,2,True
CONTRATO,2023-10-19,53500.094842/2023-44,CELESC DISTRIBUIÇÃO S.A.,,BRICK TELECOMUNICAÇÕES LTDA.,17.106.927/0001-03,11169522,2023-11-24,2023-11-24,,1,False
CONTRATO,2023-10-19,53500.094842/2023-44,CELESC DISTRIBUIÇÃO S.A.,,AOM INFORMÁTICA EIRELI,15.408.965/0001-95,11169522,2023-11-24,2023-11-24,,2,False
CONTRATO,2023-10-19,53500.094842/2023-44,CELESC DISTRIBUIÇÃO S.A.,,MUNICÍPIO DE PINHALZINHO,83.021.857/0001-15,11213321,2023-12-21,2023-12-28,Não é prestadora de telecom.,3,False
CONTRATO,2023-10-19,53500.094842/2023-44,CELESC DISTRIBUIÇÃO S.A.,,GIGALINKS TELECOM INTERNET SOLUTION PROVIDER LTDA.-ME,21.206.525/0001-58,11213260,2023-12-21,2023-12-28,,4,False
CONTRATO,2023-10-19,53500.094842/2023-44,CELESC DISTRIBUIÇÃO S.A.,,D-KIROS NET SERVIÇOS DE INTERNET LTDA,11.778.954/0001-46,11169522,2023-11-24,2023-11-24,,5,False
CONTRATO,2023-10-19,53500.094842/2023-44,CELESC DISTRIBUIÇÃO S.A.,,AR TELECOM LTDA,17.376.791/0001-51,11169522,2023-11-24,2023-11-24,,6,False
CONTRATO,2023-10-19,53500.094842/2023-44,CELESC DISTRIBUIÇÃO S.A.,,LIFE VIRTUAL SERVIÇO LTDA,46.230.125/0001-09,11169522,2023-11-24,2023-11-24,,7,False
CONTRATO,2023-10-19,53500.094842/2023-44,CELESC DISTRIBUIÇÃO S.A.,,BW SERVIÇOS PROVEDOR DE INTERNET LTDA,31.222.842/0001-11,11169522,2023-11-24,2023-11-24,,8,False
CONTRATO,2023-10-19,53500.094842/2023-44,CELESC DISTRIBUIÇÃO S.A.,,VIPMAXX INTERNET LTDA,10.849.283/0001-02,11213260,2023-12-21,2023-12-28,Dutos,9,False
