ACORDO_TIPO;PROTOCOLO_DATA;PROCESSO_ANATEL;DETENTORA;DETENTORA_CNPJ;SOLICITANTE;SOLICITANTE_CNPJ;INFORME_SEI;INFORME_DATA;CONCLUSAO_DATA;OBSERVACAO
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;ASSOCIAÇÃO DOS PROPRIETÁRIOS E MORADORES JARDIM SORIRAMA;03137420000102;12359185;02/08/2024;02/08/2024;Não identificado
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;AUTOPARQUE DO BRASIL EMPREENDIMENTOS E SERVIÇOS LTDA;02939835000560;12359185;02/08/2024;02/08/2024;Não identificado
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;MUNICÍPIO DE LUIZ ANTONIO (PREFEITURA MUNICIPAL);45368016000190;12359185;02/08/2024;02/08/2024;Não identificado
CONTRATO;16/02/2024;53500.011864/2024-68;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;REDE NACIONAL DE ENSINO E PESQUISA - RNP;03508097000136;12359185;02/08/2024;02/08/2024;"Não é prestadora de telecomunicações de interesse coletivo. Interesse restrito."
CONTRATO;28/02/2024;53500.015898/2024-21;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;CONCEITOS NET SERVIÇOS DE COMUNICAÇÃO E MULTIMÍDIA EIRELI;05548307000145;11710378;03/04/2024;03/04/2024;""
CONTRATO;28/02/2024;53500.015901/2024-15;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;N-MULTIMÍDIA TELECOMUNICAÇÕES LTDA;10958040000102;11710378;03/04/2024;03/04/2024;""
CONTRATO;29/02/2024;53500.016444/2024-78;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;FIBER SERVIÇOS DE COMUNICAÇÃO LTDA (FIBERNET);31687563000123;11710378;03/04/2024;03/04/2024;""
CONTRATO;29/02/2024;53500.016442/2024-89;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;LEANDRO LOBO DO NASCIMENTO (SYS3 TELECOM);20888174000140;11710378;03/04/2024;03/04/2024;""
CONTRATO;29/02/2024;53500.016439/2024-65;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;JV SOLUÇÕES EM TECNOLOGIA LTDA;51284862000124;11710378;03/04/2024;03/04/2024;""
CONTRATO;29/02/2024;53500.016435/2024-87;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;CONECTAR BRASIL LTDA;38229061000106;11710378;03/04/2024;03/04/2024;""
CONTRATO;29/02/2024;53500.016423/2024-52;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;B C INFORMÁTICA E TELECOMUNICAÇÕES LTDA;09454439000169;11710378;03/04/2024;03/04/2024;""
CONTRATO;29/02/2024;53500.016415/2024-14;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;CRISTIANO ALMEIDA (INTECH INFORMÁTICA);20073614000100;11710378;03/04/2024;03/04/2024;""
CONTRATO;29/02/2024;53500.016453/2024-69;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;PRIME SYSTEM TELECOMUNICAÇÕES LTDA;12356161000100;11710378;03/04/2024;03/04/2024;""
CONTRATO;29/02/2024;53500.016450/2024-25;ENERGISA SUL - SUDESTE - DISTRIBUIÇÃO DE ENERGIA S.A.;07282377000120;FIBER UP TELECOM EIRELI;72774052000126;11710378;03/04/2024;03/04/2024;""
CONTRATO;04/03/2024;53500.017934/2024-91;COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE;53176038000186;NH NET PROVEDOR DE ACESSO A INTERNET LTDA;14268605000172;11840311;30/04/2024;30/04/2024;""
CONTRATO;06/03/2024;53500.018935/2024-53;COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE;53176038000186;NETCENTER FIBRA TELECOMUNICAÇÕES LTDA;43910925000182;11840311;30/04/2024;30/04/2024;""
CONTRATO;06/03/2024;53500.019093/2024-57;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;ASCENTY DATA CENTERS E TELECOMUNICAÇÕES S.A.;13743550001033;11840311;30/04/2024;30/04/2024;""
CONTRATO;11/03/2024;53500.020501/2024-13;COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE;53176038000186;VOX SOLUÇÕES EM INTERNET;28488672000107;11840311;30/04/2024;30/04/2024;""
CONTRATO;12/03/2024;53500.021085/2024-71;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A. (MATRIZ);19527639000158;UBA CONECT TELECOM LTDA ME;13256947000100;11840311;30/04/2024;30/04/2024;""
CONTRATO;12/03/2024;53500.021077/2024-24;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A. (MATRIZ);19527639000158;K2 TELECOM E MULTIMÍDIA LTDA;07426946000163;11883219;26/04/2024;26/04/2024;""
CONTRATO;12/03/2024;53500.021067/2024-99;ENERGISA SUL - SUDESTE - DISTRIBUIÇÃO DE ENERGIA S.A.;07282377000120;TIM S.A.;02421421000111;11887859;02/05/2024;02/05/2024;""
CONTRATO;13/03/2024;53500.021580/2024-80;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;INVINET PROVEDOR LTDA - ME;28081319000108;11840311;30/04/2024;30/04/2024;""
CONTRATO;15/03/2024;53500.022334/2024-45;COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE;53176038000186;ING NET BANDA LARGA LTDA ME;11756901000124;11840311;30/04/2024;30/04/2024;""
CONTRATO;21/03/2024;53500.024058/2024-50;EMPRESA FORÇA E LUZ DE URUSSANGA - EFLUL;86531175000140;VOGEL SOLUÇÕES EM TELECOMUNICAÇÕES E INFORMÁTICA S.A.;05872814000130;11925281;17/05/2024;17/05/2024;""
CONTRATO;22/03/2024;53500.025021/2024-49;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;E F N RODRIGUES EIRELI;37185646000109;11840311;30/04/2024;30/04/2024;""
CONTRATO;22/03/2024;53500.025021/2024-49;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;G A BICHARA;15733772000100;11840311;30/04/2024;30/04/2024;""
CONTRATO;22/03/2024;53500.025021/2024-49;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;MANAOS TELECOMUNICAÇÕES LTDA;33983742000133;11840311;30/04/2024;30/04/2024;""
CONTRATO;22/03/2024;53500.025021/2024-49;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;P M DA COSTA LTDA;30806424000109;11840311;30/04/2024;30/04/2024;""
CONTRATO;22/03/2024;53500.025021/2024-49;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;R ANDREWS DE ARAÚJO LTDA;07200095000136;11840311;30/04/2024;30/04/2024;""
CONTRATO;01/04/2024;53500.011872/2024-12;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;AMERICAN TOWER DO BRASIL - COMUNICAÇÃO MULTIMÍDIA LTDA;30552887000191;12086087;14/06/2024;14/06/2024;""
CONTRATO;03/04/2024;53500.028583/2024-44;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;POWERNET SOLUÇÕES INTEGRADAS EM TELECOMUNICAÇÕES LTDA - ME;15590900000103;12086087;14/06/2024;14/06/2024;""
CONTRATO;03/04/2024;53500.028588/2024-77;AMPLA ENERGIA E SERVIÇOS S.A.;33050071000158;FÁCIL WEB PROVEDOR DE MIRACEMA LTDA - ME;34130060000140;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029450/2024-95;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;CORPORE BARRETOS INFORMÁTICA LTDA;08446918000170;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029450/2024-95;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;JR & JS ENGENHARIA E COMÉRCIO LTDA;54750997000126;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029450/2024-95;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;LUCAS APARECIDO BERNARDO;07162780000115;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029450/2024-95;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;MULTI SYSTEM TELECOM LTDA;41678896000140;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029450/2024-95;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;NETCENTER FIBRA TELECOMUNICAÇÕES LTDA;43910925000182;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029450/2024-95;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;SITELFIBRA SISTEMA DE TELECOMUNICAÇÕES DO BRASIL LTDA;18182577000127;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029450/2024-95;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;SUPERCORE TECNOLOGIA E INFORMÁTICA EIRELI;28382672000128;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029450/2024-95;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL (MATRIZ);33050196000188;YASMIN ARUAN DOS SANTOS FERREIRA DE MORAES (DG TELECOM);31175205000131;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029452/2024-84;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;ATIVO TELECOM COMUNICAÇÕES LTDA;48559242000146;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029452/2024-84;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;LUCAS APARECIDO BERNARDO;07162780000115;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029452/2024-84;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;PG ON PROVEDOR DE INTERNET E SERVIÇOS DIGITAIS LTDA;48407177000133;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029452/2024-84;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;SUSTENTA TELECOMUNICAÇÕES LTDA;16686031000188;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029456/2024-62;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;WIFI-NET SCS TELECOM LTDA;23809422000108;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029456/2024-62;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;HZI INTERNET TELECOM LTDA;37819370000165;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029458/2024-51;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;NET AKI INTERNET LTDA;08425473000142;12238248;12/07/2024;16/07/2024;""
CONTRATO;05/04/2024;53500.029458/2024-51;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;OLIVA & SILVA PROVEDOR DE ACESSO LTDA;46904725000105;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029458/2024-51;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;TELNET PROVEDORES DE ACESSO A INTERNET;41971480000115;12086087;14/06/2024;14/06/2024;""
CONTRATO;05/04/2024;53500.029458/2024-51;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;BRASILNET TELECOMUNICAÇÕES DO PARANÁ LTDA;15687524000170;12086087;14/06/2024;14/06/2024;""
CONTRATO;08/04/2024;53500.030031/2024-04;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A. (MATRIZ);19527639000158;"G C DOS SANTOS GONÇALVES CARDINOT LTDA (HOPE'S FIBER INTERNET)";13018516000105;12086087;14/06/2024;14/06/2024;""
CONTRATO;08/04/2024;53500.030032/2024-41;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A. (MATRIZ);19527639000158;M L PIRES SILVEIRA;04346939000163;12086087;14/06/2024;14/06/2024;""
CONTRATO;08/04/2024;53500.030036/2024-29;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;SIMPLES EMPREENDIMENTOS JM LTDA;47512618000102;12086087;14/06/2024;14/06/2024;""
CONTRATO;08/04/2024;53500.030056/2024-08;ENERGISA RONDÔNIA - DISTRIBUIDORA DE ENERGIA S.A.;05914650000166;IRMÃOS GONÇALVES COMÉRCIO E INDÚSTRIA LTDA;04082624000156;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;MUNICÍPIO DE FAZENDA RIO GRANDE;95422986000102;12366858;06/08/2024;06/08/2024;"Não é prestadora de telecomunicações. Interesse restrito."
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DATAWARE TELECOMUNICAÇÕES DO BRASIL LTDA;95422986000102;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;SISTESURVEY REDES E INFORMÁTICA LTDA;08969132000138;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GABRIEL MEDINA DA COSTA;31931966000176;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;RAQUEL PROVEDORES DE INTERNET LTDA;12334435000151;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;ROBISON JOSÉ TEODORO LTDA;02862461000107;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;G-9 TELECOM SERVIÇOS DE INTERNET LTDA;40830698000197;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GISLAINE APARECIDA CIBOTO REZENDE;14747316000156;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;LOVIZ ENTRETENIMENTO E TELECOMUNICAÇÕES LTDA;39742520000105;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;NORTHSUN NETWORKS TELECOMUNICAÇÕES LTDA;44429613000114;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;RTA TELECOM LTDA;18845512000114;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;ZAAP FIBRA TELECOMUNICAÇÕES LTDA;48448786000130;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;F. G. IMBITUVA REDESDE FIBRAS ÓPTICAS LTDA;49101519000155;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;L C BRUZAROSCHI;04731322000161;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GUAPOREMA SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA;08705966000136;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;CONECTA LAPA TELECOM LTDA;46987660000109;12086087;14/06/2024;14/06/2024;""
CONTRATO;09/04/2024;53500.030414/2024-74;COPEL DISTRIBUIÇÃO S.A.;04368898000106;ROSANA LUCAS DOS SANTOS;49624963000155;12086087;14/06/2024;14/06/2024;""
CONTRATO;02/04/2024;53500.028237/2024-66;AMAZONAS ENERGIA S.A.;02341467000120;J B RODRIGUES DE OLIVEIRA EIRELI;20093516000135;12086087;14/06/2024;14/06/2024;""
CONTRATO;16/04/2024;53500.028237/2024-66;AMAZONAS ENERGIA S.A.;02341467000120;NEW CLICK TELECOMUNICAÇÕES LTDA;30022435000106;12086087;14/06/2024;14/06/2024;""
CONTRATO;02/04/2024;53500.028237/2024-66;AMAZONAS ENERGIA S.A.;02341467000120;ECM PROVEDORES DE ACESSO DE COMUNICAÇÕES LTDA;21485579000108;12086087;14/06/2024;14/06/2024;""
CONTRATO;02/04/2024;53500.028237/2024-66;AMAZONAS ENERGIA S.A.;02341467000120;PURAKNET SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA - SMC LTDA;37847203000128;12086087;14/06/2024;14/06/2024;""
CONTRATO;02/04/2024;53500.028237/2024-66;AMAZONAS ENERGIA S.A.;02341467000120;SITELBRA SISTEMA DE TELECOMUNICACOES DO BRASIL LTDA (MATRIZ);18182577000127;12086087;14/06/2024;14/06/2024;""
CONTRATO;02/04/2024;53500.028237/2024-66;AMAZONAS ENERGIA S.A.;02341467000120;FIBRANORT SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA LTDA;49183787000163;12086087;14/06/2024;14/06/2024;""
CONTRATO;23/04/2024;53500.035122/2024-28;AMPLA ENERGIA E SERVIÇOS S.A.;33050071000158;QUICKNET TELECOM LTDA;02357033000119;12086087;14/06/2024;14/06/2024;""
CONTRATO;23/04/2024;53500.035115/2024-26;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;ELIZIO PEREIRA BRANDÃO NETO - ME;12717678000179;12086087;14/06/2024;14/06/2024;""
CONTRATO;23/04/2024;53500.035104/2024-46;COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE S/A - COSERN;08324196000181;EUDERI SEVERIANO - PROVEDOR DE INTERNET E SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA;16833318000193;12086087;14/06/2024;14/06/2024;""
CONTRATO;23/04/2024;53500.035104/2024-46;COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE S/A - COSERN;08324196000181;HI-DIGITAL TELECOMUNICAÇÕES LTDA;31090318000134;12086087;14/06/2024;14/06/2024;""
CONTRATO;23/04/2024;53500.035104/2024-46;COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE S/A - COSERN;08324196000181;EVANILDO J DA SILVA;14268241000120;12086087;14/06/2024;14/06/2024;""
CONTRATO;23/04/2024;53500.035104/2024-46;COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE S/A - COSERN;08324196000181;LINDEMBERG ALVES DA SILVA;41392120000169;12086087;14/06/2024;14/06/2024;""
CONTRATO;23/04/2024;53500.035104/2024-46;COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE S/A - COSERN;08324196000181;JOSÉ JOZUEIDISON BAY;27407739000179;12086087;14/06/2024;14/06/2024;""
CONTRATO;24/04/2024;53500.035601/2024-44;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;FRANCISCO DE ASSIS PACHECO DE LIMA LTDA;50639139000158;12086087;14/06/2024;14/06/2024;""
CONTRATO;24/04/2024;53500.035601/2024-44;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;MGV TELECOM LTDA ME;44372083000115;12086087;14/06/2024;14/06/2024;""
CONTRATO;24/04/2024;53500.035601/2024-44;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;HTM SERVIÇOS DE TELECOMUNICAÇÕES LTDA;26158902000144;12086087;14/06/2024;14/06/2024;""
CONTRATO;08/05/2024;53500.040001/2024-06;COMPANHIA JAGUARI DE ENERGIA - CPFL;53859112000169;ROCHA NET PROVEDORES DE ACESSO A INTERNET LTDA;29654297000190;12158913;27/06/2024;27/06/2024;""
CONTRATO;08/05/2024;53500.039992/2024-76;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;EVOTTEL TELECOM LTDA;48397190000159;12158913;27/06/2024;27/06/2024;""
CONTRATO;08/05/2024;53500.039992/2024-76;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;INFRAWEB TELECOM LTDA;46736890000103;12158913;27/06/2024;27/06/2024;""
CONTRATO;08/05/2024;53500.039992/2024-76;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;PING.NET MULTIMÍDIA LTDA;07509386000100;12158913;27/06/2024;27/06/2024;""
CONTRATO;08/05/2024;53500.039992/2024-76;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;SINALNET REDES DE COMUNICAÇÕES LTDA;15361188000170;12158913;27/06/2024;27/06/2024;""
CONTRATO;08/05/2024;53500.039992/2024-76;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;02016440000162;WIANET TELECOM LTDA;40737141000106;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;SR SOLUÇÕES E SERVIÇOS DE TELECOMUNICAÇÕES LTDA;46887712000175;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;AMERICAN TOWER DO BRASIL - COMUNICAÇÃO MULTIMÍDIA LTDA;30552887000191;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;GUARATIBA TELECOM SERVIÇOS DE COMUNICAÇÕES LTDA;23530399000118;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;VIP RIO TELECOMUNICAÇÕES LTDA;19104383000176;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;NET VILA INFORMÁTICA EIRELI;16478969000102;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;LC SOLUÇÕES EM TELECOMUNICAÇÕES LTDA;38332766000146;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;MC TECH SERVIÇOS DE INFORMÁTICA E TELECOMUNICAÇÕES LTDA;33695113000108;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;X1 FIBRAS TELECOMUNICAÇÕES LTDA;35494105000129;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;FOUR SOLUÇÕES E SERVIÇOS DE TELECOMUNICAÇÕES LTDA;33765097000182;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;UP NET SERVIÇOS E TELECOMUNICAÇÃO LTDA;49382091000166;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;DROP FIBRA LTDA;37784291000166;12158913;27/06/2024;27/06/2024;""
CONTRATO;09/05/2024;53500.037398/2024-41;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;GOLDEN LINK COMÉRCIO E SOLUÇÕES TECNOLÓGICAS LTDA;22703686000110;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;G C DE SOUSA JUNIOR MULTIMÍDIA;24699815000179;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;ALBATROZ NETWORK LTDA;34904187000170;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;L M DE MELO SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA LTDA;19449519000180;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;UNICONNECT SERVIÇOS DE TELECOMUNICAÇÕES LTDA;21503943000107;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;A W M DE MELO LTDA;54001950000160;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;IDNETT SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA LTDA;29817906000185;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;HAMADRANTYS TELECOM SERVIÇOS DE COMUNICAÇÃO LTDA;28122370000110;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;DENNYS FERREIRA DA SILVA;34258425000117;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;ELIZETE RAMIRES DA SILVA TELECOM;35606915000120;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;MWH TELECOM SERVIÇOS DE TELECOMUNICAÇÕES LTDA;28275486000190;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;ANDREY FERREIRA DE ANDRADE (INFO X NET TELECOMUNICAÇÕES);34365615000133;12158913;27/06/2024;27/06/2024;""
CONTRATO;20/05/2024;53500.043507/2024-69;AMAZONAS DISTRIBUIDORA DE ENERGIA S.A.;02341467000120;HRC SERVIÇOS DE COMUNICAÇÃO LTDA;40180678000118;12158913;27/06/2024;27/06/2024;""
