PROCESSO_ANATEL;PROTOCOLO_DATA;ACORDO_TIPO;PRESTADORA_1_CNPJ;PRESTADORA_1;SERVICO_1;MODALIDADE_STFC_1;PRESTADORA_2_CNPJ;PRESTADORA_2;SERVICO_2;MODALIDADE_STFC_2;DESPACHO_DECISORIO_SEI;DESPACHO_DECISORIO_DATA;CONCLUSAO_DATA;OBSERVACAO
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;25080903000150;TELVOXX SOLUCOES TECNOLOGICAS LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;25080903000150;TELVOXX SOLUCOES TECNOLOGICAS LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;25080903000150;TELVOXX SOLUCOES TECNOLOGICAS LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;25080903000150;TELVOXX SOLUCOES TECNOLOGICAS LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;25080903000150;TELVOXX SOLUCOES TECNOLOGICAS LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;25080903000150;TELVOXX SOLUCOES TECNOLOGICAS LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;09093813000148;TITANIA COMERCIO E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;16750312000152;UNION TEL TELECOMUNICACOES LTDA;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;34639269000134;VES TELECOMUNICAÇÕES LTDA.;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;11676056000187;VIACEL SERVICOS E TELECOMUNICACOES EIRELI;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;04822428000170;Wavemax Internet Ltda;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;04822428000170;Wavemax Internet Ltda;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;010;;04822428000170;Wavemax Internet Ltda;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;04822428000170;Wavemax Internet Ltda;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;04822428000170;Wavemax Internet Ltda;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDI;04822428000170;Wavemax Internet Ltda;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;04822428000170;Wavemax Internet Ltda;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;04822428000170;Wavemax Internet Ltda;171;LDN;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LDN;04822428000170;Wavemax Internet Ltda;171;LOCAL;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
53500.323929/2022-53;14/10/2022;CONTRATO;02558157000162;Telefonica Brasil S.a.;171;LOCAL;04822428000170;Wavemax Internet Ltda;171;LDI;9805487;13/02/2023;13/02/2023;Homologado por ORPA/OPI.
